queue_length,farmers_ahead,active_counters,total_counters,average_processing_time,quantity,crop_type,centre_capacity,historical_load,time_of_day,day_of_week,wait_time
30,25,5,3,5.237655054900772,167,Maize,118,56,8.206733488749297,4,32.27287886297466
52,29,5,2,8.586764971804827,214,Cotton,175,34,13.733514779903137,6,62.16566121227642
56,15,1,5,11.694229509155655,125,Cotton,176,69,8.704756030061953,0,195.31338458874512
53,6,1,2,10.8841771159328,658,Wheat,82,23,13.275883103536511,1,81.88304508110426
6,15,2,6,10.803040931050722,306,Sugarcane,113,61,16.253316838683723,4,84.55008163238602
5,34,2,4,10.574799443169512,172,Cotton,193,87,13.388663711522192,0,186.5378990769039
52,15,2,2,6.472188848449485,358,Rice,142,29,11.734533339096647,2,67.95956248271997
16,39,4,4,11.124934650134499,485,Sugarcane,172,41,16.82609750835914,1,108.84486843080771
9,11,5,6,11.530722809865368,129,Wheat,64,50,17.275900779296464,6,22.541718938300786
41,34,3,2,7.966339386392315,520,Wheat,69,95,11.474909823997638,2,106.10886357110076
36,20,4,2,6.83656837807567,102,Rice,71,92,12.989507839769967,5,45.82239599147753
59,35,5,6,7.313832124846849,620,Wheat,59,47,17.82922296089737,1,63.061008103826865
13,16,3,3,6.673651534650125,619,Sugarcane,145,88,9.781008458877096,2,43.435512437079026
45,31,2,2,5.699347536196321,620,Maize,186,99,10.98153236005745,6,107.97990636229905
39,5,3,2,8.947587762023115,987,Maize,80,38,12.284224556745372,4,25.07650751917707
23,23,1,5,8.500775089962584,500,Cotton,145,97,9.008882974158004,4,211.9718870254638
52,26,1,3,7.700680568314205,763,Wheat,123,66,10.720425685242448,6,223.04693954170597
20,19,5,2,4.766763093478654,753,Sugarcane,124,43,13.44688686854613,2,21.41280270608353
7,24,4,6,10.375143717647997,947,Rice,123,75,10.284980603904417,2,66.75093876290809
24,1,2,4,5.399468502006314,373,Rice,186,30,14.862849854038434,6,10.635236348590851
28,8,5,6,4.916496347168385,571,Sugarcane,91,96,11.476714820955898,3,12.409408754440065
58,27,2,3,8.98457116386358,471,Sugarcane,123,93,8.89794936306831,6,142.00697919250297
37,37,1,5,7.189154889901785,530,Rice,133,73,15.645330248695975,1,281.1490653933875
28,2,4,5,4.478467802818636,638,Wheat,194,78,13.674163041769694,3,10.017451580260563
56,19,4,5,6.844546839688466,447,Cotton,51,84,16.248692827397953,6,47.63886187963147
15,5,1,6,10.174242818279701,170,Cotton,91,51,11.601516171298604,2,56.038970619685074
53,38,3,4,8.92199364173678,581,Cotton,155,37,8.193794353722954,4,122.49056681015551
12,32,4,4,6.902288183895974,830,Sugarcane,188,23,8.466884939327946,1,52.07387182372465
40,0,3,2,5.534438333076705,901,Rice,176,99,15.954498218751572,4,16.198248808305877
42,36,2,4,9.054364966438186,355,Rice,122,70,12.106412121127878,2,177.76902103376295
44,5,4,4,11.100442407570842,202,Rice,144,66,17.763857052217986,6,24.738466748354664
24,33,1,2,9.17018174412731,246,Rice,139,73,16.30308371396938,6,315.78485773547436
39,14,3,6,10.503230837201794,769,Rice,170,44,8.161218826440646,3,60.815189920009885
52,25,2,6,8.172222708434969,959,Maize,69,29,16.699802000990143,6,117.32452438119631
29,13,2,3,9.74376885392823,239,Sugarcane,121,26,10.128661738751987,6,71.72002054760034
39,6,4,6,11.16981419022682,754,Sugarcane,119,84,12.862649294290312,1,31.04006597442366
29,30,4,5,10.185431826069241,720,Maize,195,38,13.0612134793775,5,79.36946600150944
33,23,5,5,11.278831627185166,522,Cotton,166,26,8.597212021553638,3,57.69725912803693
22,30,5,3,7.449116816928479,970,Wheat,101,64,9.256656464221129,1,46.15350688919463
50,28,4,4,11.233762041016453,931,Sugarcane,74,97,12.230474014254005,5,94.29094842325038
22,31,5,3,8.97253787585366,163,Sugarcane,115,57,14.426208765553483,5,51.157679295164805
6,16,1,2,10.96039012865355,370,Maize,77,26,10.644169773403405,4,176.15917380469983
58,13,1,3,4.315012243502683,797,Sugarcane,138,65,13.264009659386861,0,74.02477627908874
39,39,5,3,9.262819055308288,967,Sugarcane,69,86,11.791353785953557,1,86.06180669451236
20,35,4,5,10.78380063102319,934,Cotton,119,94,14.303635057524666,6,104.33266239791838
45,23,1,2,5.393616269145598,612,Maize,86,27,12.24437301295873,2,136.4263511440366
40,26,2,2,9.294295467719385,106,Sugarcane,65,22,16.516330999216773,6,129.67752338095892
37,24,4,3,10.599637713733053,492,Rice,149,31,17.83744068549565,1,65.38522489125958
8,31,3,2,6.3035949570610965,100,Maize,127,62,17.130518325239905,5,65.21689924413212
37,17,3,2,7.241970623251136,360,Cotton,63,26,9.686042354218259,2,50.29949423908312
18,17,4,6,8.556141747993756,146,Wheat,73,67,12.57177678623766,0,44.13999219917286
25,36,5,2,8.153341511076498,967,Sugarcane,132,99,12.588177206578854,0,65.75818880936174
52,25,1,4,4.313515144297085,877,Rice,87,64,16.40466391747634,4,128.0470138728037
24,8,1,2,4.7893767846833075,101,Rice,131,44,11.5718932381963,4,48.21091906118749
12,34,4,5,4.8037326344348905,634,Wheat,58,23,13.496018693821494,6,37.13183477404308
11,7,2,6,6.0981432439934,458,Maize,170,23,14.092790032330994,0,23.714264405988416
7,19,5,5,5.966912902419594,576,Cotton,108,69,9.115207855972043,1,20.77033348164513
21,21,2,5,9.937779070294397,521,Sugarcane,100,77,13.579611305943047,5,116.2003402876495
37,18,4,4,8.581955088129156,914,Sugarcane,158,84,10.468414883546322,1,49.92635542351838
52,29,4,6,10.111808677161928,695,Sugarcane,100,86,10.066168803414625,4,85.06933221022676
16,27,2,3,4.559168459286961,303,Rice,68,47,10.503155801522714,1,68.50686172845153
55,34,3,2,7.881713899772805,326,Maize,111,94,8.993519986675608,1,109.59135456583986
26,10,4,4,6.590204634122156,863,Wheat,59,56,8.697302506219536,1,20.45925211958954
59,30,5,4,10.799514486045972,916,Maize,180,21,14.46866369400544,1,74.45656856100062
26,38,2,3,9.662313255279226,250,Cotton,194,92,17.4097886388748,2,193.7388359042051
50,35,3,4,10.95406776661437,346,Cotton,136,80,14.879996211440641,4,141.57654126069403
34,29,2,3,4.3714169792484805,917,Wheat,122,70,11.118556086127395,0,75.39763288448303
42,22,3,3,9.766587916532803,116,Rice,132,50,11.350465949663946,0,84.11539590283235
42,18,3,3,8.320066817276624,403,Wheat,142,62,13.41389203224132,2,63.93431448243445
49,11,5,4,10.600000232124525,988,Cotton,64,47,16.663018763116725,4,29.266431115401506
55,14,4,3,8.057284727406568,613,Rice,155,58,10.024645503485822,6,42.4604338736817
58,30,3,4,8.321672623215271,296,Maize,149,84,12.6851136179403,5,99.7159141847148
12,36,4,6,4.414139047536521,545,Cotton,125,35,12.989467224428436,2,39.03961377649528
31,36,5,3,9.348182920287734,440,Rice,127,86,17.312236222091098,4,74.62227669641453
31,14,4,4,6.1851190048404,880,Rice,192,98,13.361528781577578,2,33.21146815225734
38,28,1,4,4.157551377430564,160,Sugarcane,164,87,15.808586732681054,6,132.3395545204321
25,25,3,4,4.53149730004824,366,Maize,144,55,8.878011798992507,1,48.56172449065267
34,1,5,2,11.658284871728206,196,Rice,182,49,11.269236127593482,2,13.219513079632954
37,19,2,2,6.768618316638776,382,Wheat,93,42,14.114234532780712,2,74.83987326546267
32,14,5,3,10.94460502896927,346,Maize,52,82,14.776379319200085,3,36.23643733522058
51,3,3,6,11.677417872554047,134,Maize,96,88,16.85212150692102,6,26.443917417150246
37,21,5,3,11.546137510698582,885,Cotton,61,66,13.904237448225796,6,52.31409830046419
9,37,2,5,11.053801925595362,568,Maize,64,30,10.895792106181414,4,209.18918052773668
52,22,1,5,11.158751299690408,167,Maize,77,38,13.390952386967243,1,261.35428181667135
23,25,3,6,6.312064354727612,288,Sugarcane,136,81,15.115300092915096,2,57.53105048049733
8,10,3,6,5.211759122082866,140,Maize,124,91,15.84345205717792,1,19.35920934167856
39,27,5,6,9.11410049670339,707,Rice,143,62,17.44584270689341,5,53.3424597779788
53,1,4,2,7.904844734950591,782,Wheat,61,94,9.907526426650437,4,23.081125814375536
21,7,4,2,4.789973749561368,166,Sugarcane,103,28,14.60945160740756,6,13.742149471233875
48,28,2,5,9.420330528179287,407,Sugarcane,132,44,10.003087555269833,6,145.98702207357925
32,10,1,6,8.502880059878187,218,Sugarcane,81,97,11.178723289884681,0,101.24378212008745
34,36,1,4,10.904539206483513,952,Sugarcane,178,50,9.427644990314485,3,399.41630732978734
33,17,5,5,8.873470365507188,782,Cotton,193,32,15.729937439058874,3,28.936267726056315
50,13,5,6,8.59156943777403,285,Sugarcane,60,84,17.13999520477916,4,32.997060165072
57,9,4,4,7.526013786661023,169,Cotton,146,49,8.299288022511131,3,32.67593608012999
10,34,1,6,7.7022965591109624,856,Cotton,104,92,16.135080348312417,0,279.19958711728765
39,8,1,3,11.635049815832929,770,Maize,79,48,10.417553831137978,1,109.7814973917295
45,34,1,4,5.107568075201915,383,Wheat,117,37,12.869692094347693,6,188.34098201599943
41,10,2,3,7.569750548657497,718,Maize,105,22,15.482191796815087,2,48.771600539018365
28,11,2,2,9.246617871414742,647,Cotton,138,54,13.068543220343805,6,60.95951858393809
33,2,5,5,7.464085164723197,447,Maize,147,85,10.31249898903192,4,10.347316483934593
53,38,4,6,6.265725016326062,294,Rice,66,23,17.061657009200168,5,69.19952143400471
50,13,3,5,6.298858966102839,879,Sugarcane,62,60,13.93582642924228,5,37.072626746691284
57,27,4,6,5.869248370061726,583,Sugarcane,189,98,17.312555832051334,4,56.25615265774715
35,10,2,3,6.751225604664717,687,Cotton,173,49,16.46641337936225,3,43.88686319839449
39,38,2,4,10.973398204668536,379,Maize,81,30,16.765876425546026,2,215.81139289740005
37,24,5,4,8.041796402583962,932,Rice,136,52,11.617127349906397,6,45.4679402052936
56,20,3,6,5.9219098246225474,447,Rice,142,57,17.87315130569836,3,57.544460390618006
25,9,1,3,7.076213736212259,691,Rice,83,24,16.523944636928817,3,75.43260117801726
36,14,3,6,4.846643296628544,577,Cotton,132,78,11.376069915192076,1,33.91247737042735
27,18,3,6,11.232285917909904,197,Maize,61,70,16.964153574547506,1,70.7647854722575
37,21,3,6,7.265582656731456,381,Rice,53,84,15.552928303212916,6,69.1124049345748
7,20,5,4,11.843129636744607,729,Rice,138,87,15.251370257538344,3,45.17537686704755
22,31,2,6,6.780310186100154,518,Maize,131,77,8.062258304598865,0,121.50772794115693
29,22,1,4,10.69084837781697,322,Maize,177,67,8.225679176835214,4,253.1565188695977
46,12,3,2,6.051082506331626,351,Sugarcane,171,77,14.947925338696837,5,38.6430352457007
35,4,1,3,4.609223147020818,179,Wheat,82,56,10.786835448917788,0,31.576800258439025
58,3,3,2,4.253866893390406,925,Wheat,105,26,8.585183471671076,4,14.521612172557077
7,27,2,6,8.849347413158268,781,Rice,111,79,10.859510607711101,2,118.50867897479283
44,13,1,4,6.492589373388715,512,Maize,80,78,16.37909474435491,2,104.93860239191557
50,7,4,3,7.548159043806627,768,Sugarcane,73,29,12.706117971613363,0,22.570018142253165
28,8,2,5,10.549176284806363,492,Cotton,118,52,14.15579258672286,3,55.13265291176968
54,34,1,3,5.984864685558417,433,Wheat,147,70,16.005054142712034,5,228.4600375128384
36,36,3,3,6.469219813879306,988,Wheat,58,97,11.233744718844626,3,86.71095324946823
51,20,3,6,10.762689480469337,427,Maize,57,55,8.111459082208157,6,86.67369127704463
26,17,2,2,7.942098186748033,101,Cotton,156,57,11.233210858109555,6,83.37228717235999
27,32,2,2,10.6213213364199,302,Wheat,142,74,17.56678389880819,2,178.36783894479223
6,7,3,5,6.995808027730531,357,Sugarcane,118,49,12.822849857220396,3,20.445952690650756
31,16,1,6,7.186959846616868,862,Wheat,95,45,13.698076037779536,1,127.80441237700005
46,30,4,3,5.33710689422605,466,Maize,187,61,15.604293598010697,2,52.76491118592166
6,33,5,2,11.330766828759732,245,Maize,151,66,9.149333785799548,6,72.93279236319347
30,5,2,2,11.174269552100876,936,Cotton,123,38,15.339359668307356,4,32.883629065312356
21,21,3,4,11.873736116518188,477,Wheat,176,96,10.977544464474057,5,88.1178820835904
44,13,1,3,7.219577017357692,540,Cotton,188,99,11.88161495604128,4,112.96347296462544
37,2,2,6,10.548919534069137,554,Wheat,165,44,10.694898641433255,3,18.601062539082264
13,11,1,2,7.319629853376949,506,Rice,57,37,9.53545546126846,4,87.58908334244182
47,35,2,6,7.634390311367782,886,Wheat,117,28,11.614613738094626,4,152.7270455427959
58,11,3,3,10.639995148758597,118,Maize,195,36,8.946389487419935,0,58.48983221517577
52,1,1,3,5.418934167091198,979,Maize,177,23,16.447780598969544,0,19.764625992028538
43,1,3,2,5.7624874756940185,532,Rice,171,74,11.059463517515866,4,19.667082769674614
33,14,1,5,6.51782592316652,528,Wheat,52,73,14.536173183268515,2,108.94554975590025
46,22,2,6,10.30543226000046,351,Wheat,157,47,10.966955555864516,5,128.48998420332595
59,28,5,6,6.981212394944662,895,Maize,192,59,10.107040417537252,4,57.74183918167364
30,16,5,4,6.8653456662460925,942,Rice,177,28,15.136570983968323,5,18.262802804366675
39,31,4,3,11.990530762041935,661,Maize,169,55,14.240038205401301,1,100.07317560855138
54,6,4,3,7.070449144795836,922,Rice,104,27,10.181049312189494,2,23.86274115441485
29,29,3,2,5.982164290524696,748,Maize,119,81,14.120961483863823,5,69.5504326533909
28,27,1,2,8.985709425607546,837,Sugarcane,170,68,8.05001677739519,1,253.8008115395602
17,13,4,2,10.415039615640007,320,Wheat,149,89,9.769146066002122,5,35.706525797876644
11,29,2,4,4.556862669785274,212,Cotton,81,61,15.277539783978089,1,66.94287362276161
40,16,5,5,8.9511378491078,248,Sugarcane,55,21,12.101506665261754,6,32.293726168433146
49,31,1,2,4.285883647041798,659,Maize,193,50,10.036288869489274,6,152.66285635041456
24,5,5,2,8.210658807836143,157,Rice,65,95,13.059163770202552,3,18.798913010992948
5,23,1,2,6.0559325100624735,296,Cotton,63,38,12.652170010201338,0,139.42206375396358
12,5,4,4,6.453133581385486,836,Rice,111,84,14.33936292501929,3,11.204781908229828
50,26,4,6,7.736767711859061,748,Rice,195,93,8.725383199402629,5,63.736141925049445
20,17,3,5,11.416859685964695,806,Wheat,57,79,16.193496305255948,1,73.89373442992463
18,23,1,6,9.68533845270301,817,Maize,182,81,8.582767789291482,3,236.00723754583908
16,36,2,3,11.494764770275971,117,Wheat,137,79,12.538552745398071,3,212.94382451831234
55,23,4,3,9.27976803646942,879,Rice,90,35,15.104730236683352,2,61.31800881023291
27,37,3,2,4.056861976702877,314,Wheat,160,26,11.448110346649074,3,60.00074304078716
19,33,4,6,6.124681578781421,817,Sugarcane,108,96,17.101185300440598,2,57.9443473107008
32,39,5,4,11.246180621762992,735,Rice,58,87,15.552318563556685,6,96.30484384181906
38,14,4,5,9.147564167741958,115,Rice,91,93,12.260480648574394,3,41.13325123554843
6,10,1,6,11.853177892562199,776,Sugarcane,67,31,9.838263937728549,5,120.9263858593347
36,21,3,6,5.247712153746365,759,Rice,95,24,8.434389085704149,6,41.82383696498843
27,23,1,5,6.373982664852155,887,Cotton,172,66,16.016643274207073,3,157.5186782539667
26,0,2,6,6.8989412761362905,498,Cotton,77,30,9.94274245856226,1,3.9149067326336064
55,17,2,6,6.612462545338484,332,Maize,86,53,10.696741743788348,6,77.4260274100059
29,11,4,5,6.015932241199045,124,Maize,123,98,8.103783630505808,1,24.910236339528005
26,27,3,4,7.547725726054223,500,Wheat,69,70,8.182268849675415,4,79.29221140706639
26,39,3,5,9.13838498695497,879,Wheat,161,24,10.304184341680006,6,119.32408268166878
53,6,3,2,6.490055383093568,464,Sugarcane,173,67,16.728684862716406,4,33.759003128317936
56,22,3,2,4.6375993865140455,394,Sugarcane,197,50,15.808230484565094,2,50.26616587728474
46,20,4,2,9.668260215145306,536,Rice,99,59,15.698731150124427,6,62.01895136697449
10,33,1,2,7.672132446250149,170,Maize,182,26,16.270347743480663,1,251.70297550835235
19,10,4,3,8.451858448720506,811,Maize,122,59,9.86613568927977,4,26.619813823057743
58,21,1,4,7.643205257311321,658,Maize,92,88,17.790652893434416,5,191.2549897177825
47,34,5,3,11.122860027639282,124,Maize,175,33,10.321926323466219,3,83.53387792773064
41,28,5,6,8.46995997733104,824,Wheat,154,29,9.499298509392426,1,60.28767374054544
37,27,1,6,11.386214718813997,473,Cotton,85,68,10.946446936990188,5,317.9095331812397
12,17,4,5,8.084602732448001,644,Sugarcane,150,36,13.304533421568117,5,30.642608948272084
57,13,2,2,6.340705297922255,557,Sugarcane,52,70,9.244306204096183,6,62.57238867014725
48,17,4,5,6.843540697409573,313,Maize,85,99,15.386210233842016,3,42.47381918990604
48,27,2,6,8.177034348678283,310,Maize,161,81,11.715266890447765,3,135.3555412810552
9,23,4,2,8.23991550244007,640,Wheat,94,49,13.68416535617164,5,43.77341536717834
43,7,3,4,9.49870161239159,870,Wheat,149,74,15.3423602365008,2,38.6972799650382
8,7,3,6,5.795958977493046,138,Sugarcane,185,53,17.01893747595618,6,13.115158720199732
10,3,5,5,9.270743199724013,359,Maize,122,88,16.193469667232648,1,1.4717101306687779
49,26,5,5,10.228704067046017,776,Maize,199,52,13.374686744522368,3,62.648017164591465
36,35,1,6,9.41273591573592,194,Sugarcane,118,24,17.911728954846165,2,339.5908720565512
56,4,2,3,7.854624878540727,489,Wheat,98,61,13.29739188008214,0,35.80579709383703
34,32,3,4,11.933445208934671,319,Sugarcane,158,22,13.359721582608035,0,136.2123680519348
51,33,4,6,7.23850527303373,367,Wheat,168,82,9.584881950015427,3,73.02546347022395
39,29,1,6,4.852724916638634,593,Wheat,66,57,9.487205361148021,3,158.70579496037462
59,7,4,5,10.572033723258745,729,Wheat,173,32,9.687011263154936,0,31.533507457554297
44,38,3,2,5.697609751043346,165,Maize,53,27,13.918213609592566,4,79.52238450868809
56,25,3,2,9.706284583219537,486,Sugarcane,133,80,12.15171913485425,2,97.60699896592871
20,36,3,2,5.431810261721007,292,Wheat,194,49,11.858845016644288,3,70.15098110590526
17,33,3,5,4.135019126863515,419,Cotton,184,69,9.27558292530306,6,52.82692531714315
54,6,4,2,5.278388830312205,646,Wheat,152,88,11.810902117787787,0,24.555481672789504
46,39,1,6,7.015909572606575,274,Wheat,166,57,11.779898724567522,0,290.4117038974263
34,27,3,3,4.852945977038386,211,Wheat,111,78,14.208143764899095,0,53.34171429652086
23,38,5,3,5.581432673885456,407,Rice,107,21,11.884096991648073,0,41.60251264875997
21,38,1,3,10.117010221475145,901,Cotton,107,76,12.187620141519076,6,397.0239008754755
23,27,5,2,10.159068863817046,439,Maize,155,26,10.725429592579276,0,60.15982225213911
32,13,4,3,10.539905817527814,179,Sugarcane,121,99,9.315039119308274,0,42.8555839723142
59,37,3,2,10.72924189238074,577,Sugarcane,186,29,11.000108855544118,3,150.76918479008293
30,3,1,6,7.363487156910043,210,Sugarcane,55,48,8.427653403388879,5,36.08139311871068
41,17,3,6,10.940397285548228,586,Maize,68,53,10.03709968684932,5,73.18602321969257
30,24,3,5,8.207495000112345,552,Wheat,135,91,11.249524529811994,2,83.40413579767883
57,6,1,5,7.764776935488065,512,Cotton,160,64,9.45646291925983,0,67.74863659433163
27,37,3,4,9.748290631966206,703,Sugarcane,197,90,14.649696553528436,0,132.08575708458687
13,27,3,6,5.710547290879258,285,Rice,113,77,10.807650282290359,5,55.86131305894002
16,4,2,2,10.315979014619776,652,Rice,184,97,14.155275737308912,0,33.11705574569471
57,2,2,4,7.435726612529626,186,Cotton,167,52,14.438856123439717,0,25.72350768539376
5,30,1,6,5.0183633120300835,323,Sugarcane,73,70,12.4728827842314,0,154.33244625598132
5,19,1,2,4.954495308135741,150,Wheat,172,83,12.491064433167544,1,103.12210692731246
51,18,3,6,5.319253950773601,225,Sugarcane,57,57,13.814632624956017,1,51.67255889078594
38,10,5,6,11.124581873950259,245,Wheat,116,99,10.62456352171836,0,31.723164401009054
36,39,1,2,11.92750257807238,140,Sugarcane,60,31,8.21244967191731,0,479.6753952326683
58,2,3,6,6.855790393610268,454,Rice,149,82,14.450245979351994,4,22.35641407151998
52,22,5,6,6.337150817642381,544,Maize,115,84,14.08525383815407,4,43.06388474270004
29,6,2,6,5.7501677807546985,462,Cotton,178,79,12.763810644716703,2,31.469019654996337
44,22,1,5,10.590531817337965,635,Wheat,56,39,16.757656105084642,1,251.81543532485384
49,6,3,3,5.673659859351009,914,Maize,73,85,13.086248327392646,3,26.112396309994033
